央视频道,#genre#
虎牙-金庸电影,http://43.138.170.29:35455/huya/11352897
虎牙-经典高智商,http://43.138.170.29:35455/huya/11352962
虎牙-经典好片,http://43.138.170.29:35455/huya/11342427
虎牙-经典喜剧片,http://43.138.170.29:35455/huya/11352894
虎牙-精彩不断,http://43.138.170.29:35455/huya/24396428
虎牙-精忠岳飞南征北战,http://43.138.170.29:35455/huya/11336578
虎牙-警匪,http://43.138.170.29:35455/huya/11352886
虎牙-看救援电影,http://43.138.170.29:35455/huya/21059586
虎牙-科幻电影,http://43.138.170.29:35455/huya/11602034
虎牙-路飞,http://43.138.170.29:35455/huya/16913382
虎牙-麻雀,http://43.138.170.29:35455/huya/11352881
虎牙-命案十三宗,http://43.138.170.29:35455/huya/11601981
虎牙-魔法世界,http://43.138.170.29:35455/huya/21059580
虎牙-欧美电影,http://43.138.170.29:35455/huya/11352880
虎牙-欧美娱乐,http://43.138.170.29:35455/huya/21059574
虎牙-倩女幽魂,http://43.138.170.29:35455/huya/11601970
史诗级战争电影,http://43.138.170.29:35455/huya/21059556
电影24,http://43.138.170.29:35455/huya/21059579
电影55,http://43.138.170.29:35455/huya/23652317
电影26,http://43.138.170.29:35455/huya/21059577
电影77,http://43.138.170.29:35455/huya/11601971
电影78,http://43.138.170.29:35455/huya/11342414
虎牙-神话,http://43.138.170.29:35455/huya/11352913
虎牙-生活大爆炸,http://43.138.170.29:35455/huya/11342417
虎牙-孙悟空,http://43.138.170.29:35455/huya/11342395
虎牙-天雷滚滚,http://43.138.170.29:35455/huya/11352945
虎牙-天龙八部,http://43.138.170.29:35455/huya/11602041
虎牙-歪果仁动作,http://43.138.170.29:35455/huya/21059552
虎牙-文成公主,http://43.138.170.29:35455/huya/11352974
虎牙-喜剧合家欢,http://43.138.170.29:35455/huya/11352877
虎牙-小鲤鱼,http://43.138.170.29:35455/huya/11601961
虎牙-悬疑推理,http://43.138.170.29:35455/huya/17445539
虎牙-杨门女将,http://43.138.170.29:35455/huya/11336590
虎牙-医馆笑传,http://43.138.170.29:35455/huya/11352891
虎牙-止戈电影,http://43.138.170.29:35455/huya/19863777
虎牙-中国功夫,http://43.138.170.29:35455/huya/11352941
虎牙-朱雀青龙,http://43.138.170.29:35455/huya/11352905
女神影院,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
功夫,https://hnzy.bfvvs.com/play/lej5zYdj/index.m3u8
功夫,https://ukzy.ukubf4.com/20220407/j3bjFWpb/index.m3u8
国产凌凌漆,https://ukzy.ukubf4.com/20220330/CVILs5nr/index.m3u8
少林足球,https://hnzy.bfvvs.com/play/5eVn19eE/index.m3u8
大话西游之宝盒,https://hnzy.bfvvs.com/play/yb8qRLdv/index.m3u8
大话西游之宝盒,https://hnzy.bfvvs.com/play/Pdyr3ReQ/index.m3u8
大话西游之娶亲,https://vip.lz-cdn2.com/20220323/295_5da1424a/index.m3u8
大话西游之娶亲,https://hnzy.bfvvs.com/play/DbDR3qel/index.m3u8
大话西游之娶亲,https://hnzy.bfvvs.com/play/Rb48MnbB/index.m3u8
九品芝麻官,https://alimov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_b_B6a0bcfcdbdaac183fa7dcbcd3e11bcaf.mp4
九品芝麻官,https://ukzy.ukubf4.com/20220407/CQI7owSE/index.m3u8
破坏之王,https://v4.cdtlas.com/20220517/bKU3OCbP/index.m3u8
百变星君,https://hnzy.bfvvs.com/play/Pdy7yEaQ/index.m3u8
百变星君,https://hnzy.bfvvs.com/play/yb8WDgav/index.m3u8
武状元苏乞儿,https://hnzy.bfvvs.com/play/5eVJ0MeE/index.m3u8
武状元苏乞儿,https://v5.dious.cc/20220329/L61d2J07/index.m3u8
算死草,https://s2.fsvod1.com/20220308/4vSGG1Wr/index.m3u8
长江七号,https://hnzy.bfvvs.com/play/1aKrOKGe/index.m3u8
唐伯虎点秋香,https://v3.cdtlas.com/20211209/C4V6zooj/index.m3u8
唐伯虎点秋香,https://ukzy.ukubf4.com/20220407/wnsgZzX9/index.m3u8
逃学威龙,https://cdn.zoubuting.com/20220521/wR5EhxN3/index.m3u8
逃学威龙,https://hnzy.bfvvs.com/play/YerYOWdO/index.m3u8
逃学威龙2,https://alimov2.a.kwimgs.com/upic/2021/12/28/16/BMjAyMTEyMjgxNjUxMzhfNDAzMDAxOTlfNjM2ODQ1ODYxNzhfMF8z_b_Ba5bdfedb34d432e906dbc401975d5387.mp4
逃学威龙2,https://hnzy.bfvvs.com/play/Rb49MkdB/index.m3u8
逃学威龙2,https://hnzy.bfvvs.com/play/PdymLgdQ/index.m3u8
逃学威龙3,https://cdn.zoubuting.com/20220521/fFsI8h3E/index.m3u8
逃学威龙3,https://hnzy.bfvvs.com/play/5eVZ7zeE/index.m3u8
新精武门,https://v3.cdtlas.com/20220630/6q4VBXvv/index.m3u8
食神,https://cdn.zoubuting.com/20220522/06EtJbxn/index.m3u8
食神,https://ukzy.ukubf4.com/20220407/dtaM5NLB/index.m3u8
食神,https://hnzy.bfvvs.com/play/5eVNkveE/index.m3u8
鹿鼎记,https://v3.dious.cc/20220329/ELzhdaDW/index.m3u8
鹿鼎记,https://hnzy.bfvvs.com/play/PdyrY6eQ/index.m3u8
鹿鼎记2之神龙教,https://cdn.zoubuting.com/20220521/NMUgIjm3/index.m3u8
鹿鼎记2之神龙教,https://hnzy.bfvvs.com/play/1aKvlxeQ/index.m3u8
鹿鼎记2之神龙教,https://ukzy.ukubf4.com/20220404/gfSdtuvX/index.m3u8
整蛊专家,https://s1.zoubuting.com/20220620/OFOUdT/index.m3u8
咖喱辣椒,https://ukzy.ukubf4.com/20220407/2mftU655/index.m3u8
千王之王,https://hnzy.bfvvs.com/play/DbDvWnel/index.m3u8
千王之王,https://ukzy.ukubf4.com/20220331/8qlDdjip/index.m3u8
97家有喜事,https://ukzy.ukubf4.com/20220407/Ue4rNnif/index.m3u8
喜剧之王,https://s4.fsvod1.com/20220313/hVJIOKyR/index.m3u8
风雨同路,https://s2.fsvod1.com/20220330/cNGUfzSe/index.m3u8
风雨同路,https://ukzy.ukubf4.com/20220408/cy7KQ4it/index.m3u8
风雨同路,https://v3.dious.cc/20220402/GquysVv9/index.m3u8
雌雄双辣,https://hnzy.bfvvs.com/play/QeZVR6ep/index.m3u8
审死官,https://v3.dious.cc/20220329/j1ZuOAEs/index.m3u8
审死官,https://ukzy.ukubf4.com/20220407/OxgWrcNR/index.m3u8
望夫成龙,https://hnzy.bfvvs.com/play/YaOEOQdx/index.m3u8
望夫成龙,https://hnzy.bfvvs.com/play/QeZw58ap/index.m3u8
望夫成龙,https://ukzy.ukubf4.com/20220407/jEakalqL/index.m3u8
济公,https://hnzy.bfvvs.com/play/DbDZxyel/index.m3u8
霹雳先锋,https://ukzy.ukubf4.com/20220408/RUBcjzKq/index.m3u8
师兄撞鬼,https://ukzy.ukubf4.com/20220407/VEDHd72z/index.m3u8
丧尸鬼片恐怖惊悚,http://epg.112114.xyz/douyu/96577
沈腾,https://epg.112114.xyz/huya/11601968
新三国,https://epg.112114.xyz/huya/11352944
极限挑战,https://epg.112114.xyz/huya/11352914
庆余年,https://epg.112114.xyz/huya/11352960
陈翔六点半,https://epg.112114.xyz/huya/11274154
让子弹飞,https://epg.112114.xyz/huya/11259843
神探狄仁杰,https://epg.112114.xyz/huya/11352958
秀cai遇着兵,https://epg.112114.xyz/huya/11352871
龙门镖局,https://epg.112114.xyz/huya/11352874
康熙微服私访,https://epg.112114.xyz/huya/11342418
止戈电影,https://epg.112114.xyz/huya/19863777
欧美电影,https://epg.112114.xyz/huya/11352880
杰森·斯坦森,https://epg.112114.xyz/huya/21059588
父母爱情,https://epg.112114.xyz/huya/11602071
生活大爆炸,https://epg.112114.xyz/huya/11342417
麻雀,https://epg.112114.xyz/huya/11352881
小品,https://epg.112114.xyz/huya/11352938
倩女幽魂,https://epg.112114.xyz/huya/11601970
杨幂扮演王昭君出塞,https://epg.112114.xyz/huya/11352910
林正英,https://epg.112114.xyz/huya/18441722
天龙八部,https://epg.112114.xyz/huya/11352912
小鲤鱼,https://epg.112114.xyz/huya/11601961
百鸟朝凤,https://epg.112114.xyz/huya/15894162
新乌龙院之笑闹江湖,https://epg.112114.xyz/huya/15981239
海贼王15,https://epg.112114.xyz/huya/17941367
RM 刘在石李光洙跑男,https://epg.112114.xyz/huya/11336725
吐槽大会,https://epg.112114.xyz/huya/11342422
大秦帝国,https://epg.112114.xyz/huya/11602074
笑傲帮,https://epg.112114.xyz/huya/11352908
火影忍者,https://epg.112114.xyz/huya/20236200
军事武器分析,https://epg.112114.xyz/huya/15824466
悬疑推理烧脑破案,https://epg.112114.xyz/huya/17445539
神医喜来乐,https://epg.112114.xyz/huya/11601978
小川电影解说,https://epg.112114.xyz/huya/15870999
医馆笑传,https://epg.112114.xyz/huya/11352891
史诗级战zheng电影,https://epg.112114.xyz/huya/21059556
开心快乐就完事了,https://epg.112114.xyz/huya/11342388
黄金配角廖启智,https://epg.112114.xyz/huya/21059562
勇敢的心,https://epg.112114.xyz/huya/11602037
经典好剧,https://epg.112114.xyz/huya/11602085
隋唐英雄,https://epg.112114.xyz/huya/11352899
美食纪录片,https://epg.112114.xyz/huya/11352955
张显宗,https://epg.112114.xyz/huya/16865726
邓超,https://epg.112114.xyz/huya/11336592
经典影片,https://epg.112114.xyz/huya/15267139
经典喜剧片,https://epg.112114.xyz/huya/11352894
影片欣赏,https://epg.112114.xyz/huya/20695907
神hua,https://epg.112114.xyz/huya/11352913
海贼王,https://epg.112114.xyz/huya/16739452
速看,https://epg.112114.xyz/huya/16868935
科幻片,https://epg.112114.xyz/huya/17904870
林正英,https://epg.112114.xyz/huya/21388479
沫漾电影,https://epg.112114.xyz/huya/15556391
今晚80后脱口秀,https://epg.112114.xyz/huya/11352961
进来看看电影,https://epg.112114.xyz/huya/24376361
骆驼祥子,https://epg.112114.xyz/huya/19450129
母亲为爱展开复仇,https://epg.112114.xyz/huya/16626185
电ju惊魂系列,https://epg.112114.xyz/huya/11352903
捉妖记,https://epg.112114.xyz/huya/11342414
欧美电影,https://epg.112114.xyz/huya/21059581
硬汉的直播间,https://epg.112114.xyz/huya/24614407
天雷滚滚,https://epg.112114.xyz/huya/11352945
喜剧专场,https://epg.112114.xyz/huya/11602044
浓浓当年情,https://epg.112114.xyz/huya/11602065
精忠岳飞南征北战,https://epg.112114.xyz/huya/11336578
搞笑僵尸片,https://epg.112114.xyz/huya/11352963
国产青春爱情,https://epg.112114.xyz/huya/11602075
太空混战,https://epg.112114.xyz/huya/21059579
命案十三宗,https://epg.112114.xyz/huya/11601981
令狐冲&东方不败,https://epg.112114.xyz/huya/11601962
最佳搭档,https://epg.112114.xyz/huya/11342397
关灯看大片,https://epg.112114.xyz/huya/16135863
慈善超人合集,https://epg.112114.xyz/huya/10871113
喜剧合家欢,https://epg.112114.xyz/huya/11352877
谍战神剧,https://epg.112114.xyz/huya/11342436
我是大哥大,https://epg.112114.xyz/huya/23652317
看救援电影,https://epg.112114.xyz/huya/21059586
篮qiu火,https://epg.112114.xyz/huya/21059558
林正英,http://al.flv.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.flv?wsSecret=34703f099ef2c4cf7408aa5aabf37815&wsTime=62f37b20&u=0&seqid=16600375360726170&ctype=tars_mp&txyp=o%3Awx91%3B&fs=bgct&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*&exsphd=264_500,264_2000,&t=102
刘德华,http://al.flv.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.flv?wsSecret=a881c0a0a9a25574ccf1e0243ae557fd&wsTime=62f3b3aa&u=0&seqid=16600520102554650&ctype=tars_mp&txyp=o%3Az16%3B&fs=bgct&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*&t=102
名侦探柯南,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_157_600_t10/c54_lb_157_600_t10.m3u8?key=0b292c335e5837e948e91dd5d11efa525
厨神小当家,https://epg.112114.xyz/huya/24257300
抗战剧场,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_163_600_t10/c54_lb_163_600_t10.m3u8
国剧修复,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c53_lb_77_720P_t10/c53_lb_77_720P_t10.m3u8?key
老剧剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_92_600_t10/c52_lb_92_600_t10.m3u8?key
华语院线,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_114_600_t10/c51_lb_114_600_t10.m3u8?key
古装剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_174_600_t10/c54_lb_174_600_t10.m3u8?key
院线电影,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_64_720P_t10/c52_lb_64_720P_t10.m3u8?key
高分电影,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_112_600_t10/c51_lb_112_600_t10.m3u8?key
票房冠军,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_184_600_t10/c56_lb_184_600_t10.m3u8?key
日韩院线,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c53_lb_62_600_t10/c53_lb_62_600_t10.m3u8?key
经典港片,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_110_600_t10/c51_lb_110_600_t10.m3u8?key
电影大片,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_183_600_t10/c56_lb_183_600_t10.m3u8?key
温情影院,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_113_600_t10/c51_lb_113_600_t10.m3u8?key
惊悚午夜,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_115_600_t10/c51_lb_115_600_t10.m3u8?key
粤语原声,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_185_600_t10/c56_lb_185_600_t10.m3u8?key
动画电影,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_118_600_t10/c51_lb_118_600_t10.m3u8?key
历史秘闻,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_236_600_t10/c57_lb_236_600_t10.m3u8?key
军事观察,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_239_720P_t10/c57_lb_239_720P_t10.m3u8?key


陕西,#genre#
陕西一套,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226357/1.m3u8
陕西四套,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226360/1.m3u8
陕西五套,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226361/1.m3u8
陕西六套,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226362/1.m3u8
陕西七套,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226363/1.m3u8
农林卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
西安丝路,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226370/1.m3u8
安康综合,http://mmitv.top/test/tianma.php?id=akzh
安康公共,http://mmitv.top/test/tianma.php?id=akgg
安康教育,http://mmitv.top/test/tianma.php?id=akjy
保山一套,http://liveynbsdst.chinamcache.com/live/zb01.m3u8?auth_key=1645240615-0-0-65e16b6e5bf26ac5538ac471eff58b55
保山二套,http://liveynbsdst.chinamcache.com/live/zb02.m3u8?auth_key=1645240679-0-0-d67bc97395c69c4381264c996315a24b
咸阳-1,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8
铜川-1,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226379/1.m3u8
汉中-1,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8
略阳-1,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226322/1.m3u8
广东,#genre#
广州综合,http://rihou.cc:61/qiepian/gdgz.php?id=zhonghe
广州新闻,http://rihou.cc:61/qiepian/gdgz.php?id=xinwen
广州竞赛,http://rihou.cc:61/qiepian/gdgz.php?id=jingsai
广州影视,http://rihou.cc:61/qiepian/gdgz.php?id=yingshi
广州法治,http://rihou.cc:61/qiepian/gdgz.php?id=fazhi
珠江频道,https://tcdn.itouchtv.cn/live/gdzj.m3u8?t_token=1fd6cc62946fd1914c90cf5e0965bed9-kF0WAF9x2DU5kEwoobenPJhMdJ7EJQzacTgNSYpg1a3%2FCoPn0%2FOK21arBtjdB3vhmVaJfE5O09luK3oxGGJz%2BUYqBbalo0ubebYhAWtlRI2lVuoh9ope4Fbdyxf5diUgYyqnBA4cKy0QoBe4NqS1CNn77UVP0e7lM6qItub2XY9kj7Jk9hhH5OIlfkv5JWsNxzMlgUFdC5lO4AsiGj1bb6bITw%2FGWYFkuHGejFMkq%2BPK%2BoH7n4SAhlOoHaFVcXK7GdmZ61uJihJmeoAPt9MdzrWSr7Zhf3vjDFnlkn%2F%2BCz1zsIi0pXywblQOH54ztYRunfspuy3SYJLz68JXcCuv1KYTa3M4Wx6bxwwhKNQGxTaCDi42psvGGc3Xp6c%2FmQ9hzIziX1CAgY1HusRHsVuqYnCmvXg9cNa3OcQ3BlDkvaPCCMPZd%2FjH2C%2Bu8wGchXC1Mepap8G2UnPAqzcnIOVUdRFLXvywz%2B7wQdz27h8VAT0%3D
南国都市,http://rihou.cc:61/qiepian/gdgz.php?id=shenghuo
GRTN文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
深圳公共,http://gmxw.7766.org:808/hls/156/index.m3u8
深圳都市,http://livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8
深圳卫视,http://222.240.82.92:9901/tsfile/live/0126_1.m3u8
大湾区卫视,http://angtv.cc/jd/gdjx.php?id=dwqws
深圳都市,http://angtv.cc/jd/gdjx.php?id=szds
深圳电视剧,http://angtv.cc/jd/gdjx.php?id=szdsj
深圳体育健康,http://angtv.cc/jd/gdjx.php?id=szty
深圳体育健康,http://angtv.cc/jd/gdjx.php?id=szty2
深圳卫视,http://115.149.139.141:10001/tsfile/live/1032_1.m3u8
深圳卫视,http://222.240.82.92:9901/tsfile/live/0126_1.m3u8
广东体育,http://218.17.196.234:9901/tsfile/live/1001_1.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8
广东少儿,https://angtv.cc/test/itouch.php?id=gdse
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1612881417-0-0-bc7ddba066481bc805fc1e800654e721
梅州综合,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv1.m3u8
梅州公共,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv2.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8
GRTN文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
GRTN文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
广东体育,http://218.15.229.90:9901/tsfile/live/1001_1.m3u8
广州南国都市,https://justsometime.gztv.com/sec/shenghuos.m3u8
梅州综合,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv1.m3u8
梅州公共,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv2.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8
生活频道,http://hls-ott-zhibo.wasu.tv/live/452/index.m3u8
韶关公共,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8
清新综合,http://hls.wiseqx.com/live/qxzh.m3u8
清新公共,http://hls.wiseqx.com/live/qxgg.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8
生活HD,http://hls-ott-zhibo.wasu.tv/live/452/index.m3u8
惠州综合,http://ye23.vip/z7z8/2021/0752.php?id=1
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
揭阳综合,rtmp://rtmp-stjy.sobeylive.com/stjy2020/zhpd?sign=bf98b2873ad5403290a37d16569d7a06&t=639de420
揭阳公共,rtmp://rtmp-stjy.sobeylive.com/stjy2020/ggpd?sign=b9881a0d588081b1979769c128a5e08c&t=639de420
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b3628000.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_w1166501356_b928000.m3u8
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
大湾区卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
广东公共,http://9.zhxinda.xyz/gdtv.php?pk=1185
广东影视,http://218.17.216.102:9901/tsfile/live/1008_1.m3u8
广州综合,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzzh
广州新闻,https://justsometime.gztv.com/sec/jingsai.m3u8
广州新闻,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzxw
广东影视,http://lu1.cc/c/tv/sjtv/p/migu.php?id=gdys
广州南国都市,http://9.zhxinda.xyz/gz.php?id=shenghuo
广州南国都市,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzngds
广州法治,http://9.zhxinda.xyz/gz.php?id=fazhi
